selling_price,km_driven,mileage,engine,max_power,seats,no_of_years,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_More than 2 owner,owner_Second Owner
740000,8000,18.6,1197.0,81.83,5.0,4,0,0,1,1,0,1,0,0
570000,25000,18.12,1196.0,86.8,5.0,5,0,0,1,1,0,1,0,0
450000,60000,22.32,1582.0,126.32,5.0,10,1,0,0,1,0,1,1,0
390000,10000,22.5,999.0,67.0,5.0,3,0,0,1,1,0,1,0,0
180000,70000,14.2,1597.0,92.0,5.0,13,0,0,1,1,0,1,0,1
130000,60000,25.4,624.0,37.48,4.0,7,0,0,1,1,0,1,0,0
270000,70000,17.7,1497.0,78.0,5.0,16,0,0,1,1,0,1,0,1
60000,25000,16.1,796.0,37.0,4.0,25,0,0,1,1,0,1,1,0
170000,90000,13.9,1599.0,103.2,5.0,16,0,0,1,1,0,1,1,0
978999,90000,19.67,1582.0,126.2,5.0,7,1,0,0,1,0,1,0,0
490000,25000,23.84,1199.0,84.0,5.0,4,0,0,1,1,0,1,0,0
280000,60000,23.5,1498.0,88.7,5.0,10,1,0,0,1,0,1,0,1
390000,25000,23.84,1199.0,84.0,5.0,4,0,0,1,1,0,1,0,0
170000,60000,22.74,796.0,47.3,5.0,9,0,0,1,1,0,1,1,0
45000,70000,18.0,995.0,62.0,5.0,14,0,0,1,1,0,1,0,0
640000,80000,24.52,1248.0,88.5,7.0,6,1,0,0,1,0,1,0,1
650000,110000,15.4,2523.0,75.0,9.0,7,1,0,0,1,0,1,0,1
500000,115717,12.05,2179.0,120.0,9.0,9,1,0,0,1,0,1,0,0
90000,110000,17.7,1399.0,68.0,5.0,14,1,0,0,1,0,1,0,1
480000,70000,15.05,2179.0,147.9,7.0,8,1,0,0,1,0,1,0,1
630000,4000,21.21,1197.0,81.8,5.0,3,0,0,1,1,0,1,0,0
250000,50000,20.36,1197.0,78.9,5.0,11,0,0,1,1,0,1,0,0
330000,70000,18.9,1197.0,82.0,5.0,6,0,0,1,1,0,1,1,0
180000,70000,20.36,1197.0,78.9,5.0,13,0,0,1,1,0,1,0,1
210000,50000,18.5,1197.0,80.0,5.0,12,0,0,1,1,0,1,0,1
550000,55000,26.59,1248.0,74.0,5.0,6,1,0,0,1,0,1,0,0
950000,5000,17.0,1198.0,108.5,5.0,2,0,0,1,1,0,0,0,0
430000,100000,15.96,2523.0,62.1,7.0,9,1,0,0,1,0,1,0,1
348000,23000,20.36,1197.0,78.9,5.0,8,0,0,1,1,0,1,0,1
196000,60000,22.74,796.0,47.3,5.0,8,0,0,1,1,0,1,0,1
150000,70000,18.9,1061.0,67.0,5.0,12,0,0,1,1,0,1,0,1
90000,82000,19.3,1248.0,0.0,5.0,17,0,0,1,1,0,1,1,0
150000,60000,18.9,1061.0,67.0,5.0,13,0,0,1,1,0,1,0,1
1250000,100000,14.1,2179.0,153.86,7.0,3,1,0,0,1,0,1,0,0
600000,90000,20.77,1248.0,88.76,7.0,7,1,0,0,1,0,1,1,0
65000,26432,25.4,624.0,37.48,4.0,12,0,0,1,0,0,1,0,0
220000,46702,16.8,796.0,34.2,8.0,6,0,0,1,0,0,1,0,0
220000,46706,16.8,796.0,34.2,8.0,6,0,0,1,0,0,1,0,0
110000,53523,16.84,1193.0,64.4,5.0,16,0,0,1,0,0,1,0,0
175000,56365,25.44,936.0,56.3,5.0,10,1,0,0,0,0,1,0,0
160000,49563,16.2,995.0,62.1,5.0,11,0,0,1,0,0,1,0,0
65000,56432,16.1,796.0,37.0,4.0,18,0,0,1,0,0,1,0,0
60000,52365,16.1,796.0,37.0,4.0,20,0,0,1,0,0,1,0,1
120000,53512,19.7,796.0,46.3,5.0,15,0,0,1,0,0,1,0,1
110000,53563,19.3,1248.0,0.0,5.0,17,0,0,1,0,0,1,0,1
1000000,40000,11.18,2696.0,184.0,7.0,9,1,0,0,1,0,0,0,0
220000,46533,18.9,998.0,67.1,5.0,12,0,0,1,0,0,1,0,0
105000,59635,19.3,1248.0,0.0,5.0,17,0,0,1,0,0,1,0,1
114999,58632,14.0,796.0,35.0,5.0,14,0,0,1,0,0,1,0,1
110000,58632,19.3,1248.0,0.0,5.0,14,0,1,0,0,0,1,0,1
850000,80000,16.0,2179.0,140.0,7.0,6,1,0,0,1,0,0,0,1
750000,70000,24.52,1248.0,88.5,7.0,6,1,0,0,1,0,1,0,0
265000,90000,23.01,999.0,67.0,5.0,5,0,0,1,1,0,1,0,0
450000,110000,14.09,1596.0,99.6,5.0,8,0,0,1,1,0,1,0,1
225000,90000,17.21,1493.0,100.0,7.0,9,1,0,0,1,0,1,0,0
1125000,70000,15.4,2179.0,120.0,7.0,7,1,0,0,1,0,1,0,0
270000,80000,16.6,1197.0,85.0,5.0,13,0,0,1,1,0,1,0,0
130000,78000,19.7,796.0,46.3,5.0,15,0,0,1,1,0,1,0,0
660000,45000,16.5,1493.0,70.0,7.0,5,1,0,0,1,0,1,0,0
240000,50000,23.95,998.0,67.05,5.0,7,0,0,1,1,0,1,0,1
275000,58000,24.7,796.0,47.3,5.0,5,0,0,1,1,0,1,0,0
750000,120000,12.8,2494.0,102.0,8.0,10,1,0,0,1,0,1,0,0
65000,30000,14.7,1150.0,76.0,5.0,15,0,0,1,1,0,1,0,1
850000,162000,14.1,2179.0,147.94,7.0,5,1,0,0,1,0,1,0,0
300000,50000,26.6,998.0,58.16,5.0,6,0,0,0,1,0,1,0,1
555000,25000,18.6,1197.0,81.83,5.0,4,0,0,1,1,0,1,0,1
825000,60000,15.4,1997.0,120.0,7.0,7,1,0,0,1,0,1,0,0
150000,70000,13.45,1086.0,62.1,5.0,12,0,1,0,1,0,1,1,0
185000,138000,19.3,1248.0,73.9,5.0,13,1,0,0,1,0,1,0,1
180000,70000,20.36,1197.0,78.9,5.0,12,0,0,1,1,0,1,0,1
160000,48000,19.7,796.0,46.3,5.0,12,0,0,1,1,0,1,0,1
500000,110000,11.4,2953.0,153.86,7.0,10,1,0,0,1,0,0,0,0
375000,88000,25.2,1248.0,74.0,5.0,8,1,0,0,1,0,1,0,1
900000,68000,12.99,2494.0,100.6,7.0,7,1,0,0,1,0,1,0,0
459999,70000,18.9,1197.0,82.0,5.0,5,0,0,1,1,0,1,0,0
480000,80000,20.45,1461.0,83.8,5.0,8,1,0,0,1,0,1,0,0
320000,100000,22.9,1248.0,74.0,5.0,9,1,0,0,1,0,1,1,0
370000,96000,22.9,1248.0,74.0,5.0,9,1,0,0,1,0,1,0,1
80000,123219,19.3,1248.0,0.0,5.0,17,0,0,1,1,0,1,1,0
75000,30000,17.3,993.0,60.0,5.0,20,0,0,1,1,0,1,1,0
400000,60000,23.2,1248.0,73.94,5.0,6,1,0,0,1,0,1,1,0
250000,90000,19.3,1248.0,0.0,5.0,17,0,0,1,1,0,0,0,1
425000,65000,25.2,1248.0,74.0,5.0,8,1,0,0,1,0,1,0,0
325000,48000,23.1,998.0,67.04,5.0,8,0,0,1,1,0,1,0,0
350000,65300,18.9,1197.0,82.0,5.0,6,0,0,1,1,0,1,0,1
600000,40000,18.6,1197.0,81.83,5.0,4,0,0,1,1,0,1,0,0
120000,60000,25.44,936.0,57.6,5.0,10,1,0,0,1,0,1,0,1
200000,70000,20.92,998.0,67.1,5.0,10,0,0,1,1,0,1,0,1
100000,70000,19.7,796.0,46.3,5.0,14,0,0,1,1,0,1,1,0
350000,70000,24.0,1120.0,70.0,5.0,8,1,0,0,1,0,1,0,1
85000,150000,19.7,796.0,46.3,5.0,16,0,0,1,1,0,1,0,1
399000,10000,23.95,998.0,67.05,5.0,3,0,0,1,1,0,1,0,0
580000,56000,22.32,1582.0,126.3,5.0,8,1,0,0,1,0,1,0,0
290000,30000,22.7,799.0,53.64,5.0,5,0,0,1,1,0,1,0,0
380000,50000,18.9,1197.0,82.0,5.0,8,0,0,1,1,0,1,0,1
200000,120000,20.0,1399.0,68.0,5.0,12,1,0,0,1,0,1,0,0
390000,40000,26.6,998.0,58.16,5.0,4,0,0,0,1,0,1,0,0
500000,27500,18.9,1197.0,81.86,5.0,5,0,0,1,1,0,1,0,0
520000,73000,20.77,1248.0,88.76,7.0,10,1,0,0,1,0,1,0,0
650000,75000,26.59,1248.0,74.0,5.0,5,1,0,0,1,0,1,0,0
380000,5000,23.01,999.0,67.0,5.0,4,0,0,1,1,0,1,0,0
275000,50000,26.2,998.0,58.2,5.0,12,0,1,0,1,0,1,0,0
520000,70000,26.59,1248.0,74.0,5.0,7,1,0,0,1,0,1,0,0
610000,60000,26.59,1248.0,74.0,5.0,7,1,0,0,1,0,1,0,0
85000,110000,18.9,998.0,67.1,5.0,18,0,0,1,1,0,1,0,0
490000,95000,20.46,1461.0,83.8,5.0,9,1,0,0,1,0,1,0,0
229999,34000,21.1,814.0,55.2,5.0,7,0,0,1,1,0,1,0,1
411000,25000,18.9,1197.0,82.0,5.0,7,0,0,1,1,0,1,0,0
362000,120000,21.94,1196.0,61.7,5.0,3,0,0,0,1,0,1,0,1
550000,31000,23.59,1364.0,67.06,5.0,8,1,0,0,1,0,1,0,0
459999,70000,26.6,998.0,58.16,5.0,4,0,0,0,1,0,1,0,0
190000,47000,18.5,1197.0,85.8,5.0,11,0,0,1,1,0,1,0,0
499000,5000,20.3,1086.0,68.0,5.0,3,0,0,1,1,0,0,0,0
358000,44000,15.37,1196.0,73.0,7.0,4,0,0,1,1,0,1,0,0
278000,120000,23.59,1364.0,67.1,5.0,10,1,0,0,1,0,1,0,1
320000,39395,21.2,1248.0,75.0,5.0,8,1,0,0,1,0,1,0,0
580000,67000,20.4,1461.0,108.5,5.0,9,1,0,0,1,0,1,0,1
1300000,20000,17.4,1497.0,117.6,5.0,3,0,0,1,1,0,0,0,0
825000,40000,25.8,1498.0,98.6,5.0,4,1,0,0,1,0,1,0,0
170000,120000,13.4,1794.0,125.0,5.0,18,0,0,1,1,0,1,0,1
1700000,80000,12.55,2982.0,168.5,7.0,8,1,0,0,1,0,1,0,1
490000,7000,20.3,1086.0,68.0,5.0,4,0,0,1,1,0,1,0,0
1050000,15000,16.0,2179.0,140.0,7.0,4,1,0,0,1,0,1,0,0
210000,50000,18.6,1199.0,76.8,5.0,6,0,0,1,1,0,1,0,0
1250000,30000,15.4,2179.0,120.0,7.0,6,1,0,0,1,0,1,0,0
320000,120000,22.9,1248.0,74.0,5.0,10,1,0,0,1,0,1,0,1
400000,64000,16.52,1991.0,123.7,5.0,10,1,0,0,1,0,1,0,0
320000,120000,23.2,1248.0,73.94,5.0,9,1,0,0,1,0,1,0,0
600000,85000,21.43,1364.0,87.2,5.0,10,1,0,0,1,0,1,0,0
275000,50000,20.92,998.0,67.1,5.0,10,0,0,1,1,0,1,0,0
170000,59000,19.7,796.0,46.3,5.0,13,0,0,1,1,0,1,0,1
155000,98000,25.44,936.0,57.6,5.0,10,1,0,0,1,0,1,0,0
240000,70000,19.3,1248.0,0.0,5.0,10,1,0,0,1,0,1,0,0
240000,70000,19.3,1248.0,0.0,5.0,10,1,0,0,1,0,1,0,0
320000,120000,19.3,1248.0,0.0,5.0,11,1,0,0,1,0,1,0,1
620000,140000,20.45,1461.0,83.8,5.0,7,1,0,0,1,0,1,0,1
530000,50000,18.9,1197.0,81.86,5.0,5,0,0,1,1,0,1,0,0
550000,40000,23.59,1364.0,67.04,5.0,7,1,0,0,1,0,1,0,0
600000,90000,26.0,1498.0,98.6,5.0,8,1,0,0,1,0,1,0,0
649000,117000,15.1,2179.0,140.0,7.0,8,1,0,0,1,0,1,1,0
625000,90000,26.0,1498.0,98.6,5.0,8,1,0,0,1,0,1,0,0
125000,70000,16.0,995.0,63.0,5.0,12,0,0,1,1,0,1,0,0
305000,230000,13.58,2499.0,72.4,9.0,13,1,0,0,1,0,1,0,1
285000,155000,15.5,1586.0,103.3,5.0,12,0,0,1,1,0,1,0,1
600000,60000,13.49,2179.0,138.03,5.0,7,1,0,0,1,0,1,0,1
426000,110000,18.15,1198.0,82.0,6.0,6,0,0,1,1,0,1,0,0
180000,120000,17.0,1405.0,71.0,5.0,12,1,0,0,1,0,1,0,0
400000,100000,22.32,1582.0,126.32,5.0,11,1,0,0,1,0,1,0,1
120000,40000,18.6,1199.0,79.4,5.0,12,0,0,1,1,0,1,0,1
300000,110000,21.12,1248.0,88.8,5.0,10,1,0,0,1,0,1,0,1
190000,92500,20.92,998.0,67.1,5.0,11,0,0,1,1,0,1,0,1
310000,20000,24.7,796.0,47.3,5.0,5,0,0,1,1,0,1,0,0
380000,15000,25.17,799.0,53.3,5.0,3,0,0,1,1,0,1,0,0
740000,14000,16.5,1493.0,70.0,7.0,3,1,0,0,1,0,1,0,0
260000,35000,22.7,799.0,53.64,5.0,6,0,0,1,1,0,1,0,0
320000,32000,23.95,998.0,67.05,5.0,5,0,0,1,1,0,1,0,1
211000,90000,26.6,998.0,58.16,5.0,9,0,0,0,1,0,1,0,0
650000,35000,22.0,1197.0,81.8,5.0,4,0,0,1,1,0,1,0,0
651000,32500,28.4,1248.0,74.02,5.0,5,1,0,0,1,0,1,0,1
380000,14000,23.95,998.0,67.05,5.0,3,0,0,1,1,0,0,0,0
160000,70000,25.44,936.0,56.3,5.0,8,1,0,0,1,0,1,1,0
1270000,20000,17.0,1591.0,121.3,5.0,3,0,0,1,1,0,0,0,0
300000,300000,26.2,998.0,58.2,5.0,11,0,1,0,1,0,1,0,0
405000,100000,25.2,1248.0,74.0,5.0,7,1,0,0,1,0,1,0,0
850000,64800,15.1,2179.0,140.0,7.0,7,1,0,0,1,0,1,0,0
680000,90000,16.5,1493.0,70.0,7.0,5,1,0,0,1,0,1,0,0
426999,80000,19.1,1197.0,82.0,5.0,8,0,0,1,1,0,1,0,0
525000,248000,24.8,1396.0,88.7,5.0,7,1,0,0,1,0,1,0,0
1019999,60000,12.99,2494.0,100.6,7.0,8,1,0,0,1,0,1,0,1
245000,120000,12.8,2494.0,102.0,8.0,17,1,0,0,1,0,1,0,0
869999,120000,22.7,1582.0,126.2,5.0,7,1,0,0,1,0,1,0,0
160000,66444,26.2,998.0,58.2,5.0,12,0,1,0,1,0,1,0,0
700000,86000,24.3,1248.0,88.5,5.0,6,1,0,0,1,0,1,0,0
300000,90000,21.64,1461.0,84.8,5.0,10,1,0,0,1,0,1,0,0
175000,218463,12.9,1799.0,130.0,5.0,15,0,0,1,1,0,0,0,0
960000,153000,12.8,2494.0,102.0,8.0,10,1,0,0,1,0,1,0,0
525000,70000,16.55,2498.0,105.0,6.0,8,1,0,0,1,0,1,0,1
345000,60000,24.0,1120.0,70.0,5.0,7,1,0,0,1,0,1,0,0
390000,50000,18.0,1198.0,86.7,5.0,7,0,0,1,1,0,1,0,0
275000,20000,20.63,1198.0,67.0,5.0,7,0,0,1,1,0,1,0,0
310000,35000,18.2,1199.0,82.4,5.0,8,0,0,1,1,0,1,0,0
500000,20000,18.9,1197.0,81.86,5.0,5,0,0,1,1,0,1,0,0
200000,70000,22.1,1248.0,76.9,5.0,9,1,0,0,1,0,1,0,0
650000,53000,20.14,1498.0,88.0,5.0,4,1,0,0,1,0,1,0,0
1031000,60000,25.6,1498.0,97.9,5.0,4,1,0,0,1,0,1,0,0
330000,70000,20.3,998.0,68.05,5.0,4,0,0,1,1,0,1,0,0
399000,4000,20.3,1086.0,68.0,5.0,3,0,0,1,1,0,1,0,0
250000,103000,20.36,1197.0,78.9,5.0,10,0,0,1,1,0,1,0,0
600000,20000,24.0,1186.0,73.97,5.0,5,1,0,0,1,0,1,0,0
375000,77000,22.9,1248.0,74.0,5.0,9,1,0,0,1,0,1,0,0
375000,90000,20.54,1598.0,103.6,5.0,10,1,0,0,1,0,1,0,0
445000,87185,22.32,1582.0,126.3,5.0,9,1,0,0,1,0,1,0,1
55000,167000,18.9,998.0,67.1,5.0,19,0,0,1,1,0,1,0,1
611000,77000,22.54,1396.0,88.73,5.0,6,1,0,0,1,0,1,0,0
459999,110000,24.8,1396.0,88.7,5.0,8,1,0,0,1,0,1,0,1
275000,120000,17.8,1399.0,68.0,5.0,11,1,0,0,1,0,1,0,1
185000,170000,11.88,1086.0,62.1,5.0,11,0,0,0,1,0,1,0,0
390000,100000,22.32,1582.0,126.32,5.0,10,1,0,0,1,0,1,0,1
72000,40000,18.0,995.0,62.0,5.0,15,0,0,1,1,0,1,0,1
90000,50000,17.88,1396.0,52.8,5.0,15,1,0,0,1,0,1,0,0
500000,125000,23.59,1364.0,67.05,5.0,7,1,0,0,1,0,1,0,0
200000,137000,26.2,998.0,58.2,5.0,11,0,0,0,1,0,1,0,0
1575000,18000,15.1,2179.0,152.87,7.0,3,1,0,0,1,0,1,0,0
511000,30000,18.9,1197.0,82.0,5.0,7,0,0,1,1,0,1,0,0
150000,55000,14.6,1368.0,88.7,5.0,13,0,0,1,1,0,1,0,0
1500000,40000,10.75,2694.0,163.7,8.0,2,0,0,1,1,0,0,0,0
185000,80000,22.74,796.0,47.3,5.0,9,0,0,1,1,0,1,0,1
550000,30000,21.4,1197.0,83.1,5.0,4,0,0,1,1,0,1,0,0
325000,3564,23.95,998.0,67.05,5.0,5,0,0,1,1,0,1,0,0
525000,80000,26.59,1248.0,74.0,5.0,7,1,0,0,1,0,1,0,0
1050000,13000,17.0,2200.0,139.01,7.0,4,1,0,0,1,0,1,0,0
300000,120000,25.0,1396.0,69.0,5.0,10,1,0,0,1,0,1,0,0
120000,90000,18.6,1199.0,79.4,5.0,11,0,0,1,1,0,1,0,0
2625000,9000,13.6,1999.0,177.0,5.0,5,1,0,0,0,0,0,0,0
5150000,20000,22.37,2487.0,214.56,5.0,3,0,0,1,0,0,0,0,0
3200000,45000,19.33,1999.0,177.0,5.0,5,1,0,0,0,0,0,0,0
503000,110000,14.1,2179.0,147.94,7.0,7,1,0,0,1,0,1,0,0
3800000,20000,18.0,1969.0,190.0,5.0,3,1,0,0,1,0,0,0,0
2000000,68089,19.16,2494.0,157.7,5.0,6,0,0,1,0,1,0,0,0
225000,58343,21.79,998.0,67.05,5.0,9,0,0,1,0,1,1,0,0
740000,38817,27.39,1248.0,74.0,5.0,4,1,0,0,0,0,1,0,0
550000,56494,18.2,1199.0,88.7,5.0,6,0,0,1,0,1,1,0,0
750000,79328,12.99,2494.0,100.6,7.0,9,1,0,0,0,1,1,0,1
650000,5621,22.0,1197.0,81.8,5.0,3,0,0,1,0,1,0,0,0
625000,25538,16.78,1496.0,88.73,5.0,5,0,0,1,0,1,1,0,0
600000,69779,22.0,1197.0,81.8,5.0,4,0,0,1,0,0,0,0,0
450000,56290,24.0,1186.0,73.97,5.0,5,1,0,0,0,0,1,0,0
5400000,7500,16.78,1995.0,190.0,5.0,3,1,0,0,0,0,0,0,0
5500000,8500,16.78,1995.0,190.0,5.0,3,1,0,0,0,0,0,0,0
779000,7032,19.0,1199.0,88.76,5.0,3,0,0,1,0,1,0,0,0
645000,11000,14.3,1598.0,103.5,5.0,6,0,0,1,0,0,0,0,0
2475000,2000,16.8,1984.0,150.0,5.0,4,1,0,0,0,0,0,0,0
170000,50000,17.92,1086.0,62.1,5.0,11,0,0,1,1,0,1,1,0
320000,42000,23.03,1396.0,69.0,5.0,12,1,0,0,1,0,1,0,0
350000,17000,23.1,998.0,67.04,5.0,6,0,0,1,1,0,0,0,0
500000,40000,22.0,1197.0,81.8,5.0,4,0,0,1,1,0,0,0,0
135000,137000,17.0,1405.0,70.0,5.0,13,1,0,0,1,0,1,0,1
340000,20000,25.17,799.0,53.3,5.0,4,0,0,1,1,0,1,0,0
330000,70000,18.9,1197.0,81.86,5.0,2,0,0,1,1,0,1,0,1
350000,48756,15.5,1586.0,103.3,5.0,11,0,0,1,1,0,1,0,1
1850000,30000,12.55,2982.0,168.5,7.0,7,1,0,0,1,0,0,0,1
400000,110000,24.4,1120.0,71.0,5.0,6,1,0,0,1,0,1,0,0
325000,80322,17.8,1399.0,67.0,5.0,8,1,0,0,0,0,1,0,0
1000000,35000,15.4,1997.0,120.0,7.0,7,1,0,0,1,0,1,0,0
850000,110000,15.4,2523.0,75.0,7.0,5,1,0,0,1,0,1,0,0
350000,70000,21.5,1248.0,88.8,5.0,10,1,0,0,1,0,1,0,1
2625000,9000,13.6,1999.0,177.0,5.0,5,1,0,0,0,0,0,0,0
5150000,20000,22.37,2487.0,214.56,5.0,3,0,0,1,0,0,0,0,0
3200000,45000,19.33,1999.0,177.0,5.0,5,1,0,0,0,0,0,0,0
503000,110000,14.1,2179.0,147.94,7.0,7,1,0,0,1,0,1,0,0
3800000,20000,18.0,1969.0,190.0,5.0,3,1,0,0,1,0,0,0,0
2000000,68089,19.16,2494.0,157.7,5.0,6,0,0,1,0,1,0,0,0
225000,58343,21.79,998.0,67.05,5.0,9,0,0,1,0,1,1,0,0
740000,38817,27.39,1248.0,74.0,5.0,4,1,0,0,0,0,1,0,0
550000,56494,18.2,1199.0,88.7,5.0,6,0,0,1,0,1,1,0,0
750000,79328,12.99,2494.0,100.6,7.0,9,1,0,0,0,1,1,0,1
650000,5621,22.0,1197.0,81.8,5.0,3,0,0,1,0,1,0,0,0
625000,25538,16.78,1496.0,88.73,5.0,5,0,0,1,0,1,1,0,0
600000,69779,22.0,1197.0,81.8,5.0,4,0,0,1,0,0,0,0,0
450000,56290,24.0,1186.0,73.97,5.0,5,1,0,0,0,0,1,0,0
5400000,7500,16.78,1995.0,190.0,5.0,3,1,0,0,0,0,0,0,0
5500000,8500,16.78,1995.0,190.0,5.0,3,1,0,0,0,0,0,0,0
779000,7032,19.0,1199.0,88.76,5.0,3,0,0,1,0,1,0,0,0
645000,11000,14.3,1598.0,103.5,5.0,6,0,0,1,0,0,0,0,0
2475000,2000,16.8,1984.0,150.0,5.0,4,1,0,0,0,0,0,0,0
500000,90000,19.3,1248.0,0.0,5.0,10,1,0,0,1,0,1,0,0
550000,120000,24.5,1498.0,98.6,7.0,7,1,0,0,1,0,1,0,1
925000,60000,14.0,2179.0,138.1,7.0,7,1,0,0,1,0,1,0,0
509999,97000,11.79,2179.0,120.0,8.0,12,1,0,0,1,0,0,0,1
250000,100000,13.0,2489.0,95.0,8.0,11,1,0,0,1,0,1,0,1
500000,36000,17.19,1197.0,81.86,5.0,7,0,0,1,1,0,1,0,0
1050000,27000,21.38,1396.0,88.7,5.0,3,1,0,0,1,0,1,0,0
490000,50000,23.4,1248.0,74.0,5.0,8,1,0,0,1,0,1,0,0
415000,15000,15.37,1196.0,73.0,5.0,2,0,0,1,1,0,1,0,0
190000,60000,22.74,796.0,47.3,5.0,9,0,0,1,1,0,1,0,1
680000,120000,28.4,1248.0,74.02,5.0,4,1,0,0,1,0,1,0,0
190000,60000,22.74,796.0,47.3,5.0,9,0,0,1,1,0,1,0,1
479000,173000,12.05,2179.0,120.0,7.0,9,1,0,0,1,0,1,0,0
270000,60000,22.74,796.0,47.3,5.0,6,0,0,1,1,0,1,0,1
170000,70000,19.81,1086.0,68.05,5.0,14,0,0,1,1,0,1,1,0
764000,25000,20.73,1373.0,91.1,5.0,4,0,0,1,1,0,1,0,0
710000,30000,15.96,2523.0,62.1,7.0,3,1,0,0,1,0,1,0,0
310000,35000,24.7,796.0,47.3,5.0,5,0,0,1,1,0,1,0,0
620000,100000,16.5,1493.0,70.0,7.0,5,1,0,0,1,0,1,0,1
280000,31000,21.1,814.0,55.2,5.0,5,0,0,1,1,0,1,0,1
1500000,80000,12.55,2982.0,168.5,7.0,7,1,0,0,1,0,0,0,1
450000,40000,18.9,1197.0,82.0,5.0,6,0,0,1,1,0,1,0,0
2199000,10000,17.9,2143.0,136.0,5.0,5,1,0,0,1,0,0,0,1
3600000,50000,11.74,2987.0,254.8,5.0,9,1,0,0,1,0,0,0,0
285000,60000,15.3,1596.0,99.6,5.0,14,0,0,1,1,0,1,0,1
465000,210000,12.8,2494.0,102.0,8.0,15,1,0,0,1,0,1,0,1
1100000,60000,16.07,1995.0,181.0,5.0,13,1,0,0,1,0,0,0,1
350000,110000,20.54,1598.0,103.6,5.0,11,1,0,0,1,0,1,0,1
600000,35000,17.5,1373.0,91.1,7.0,5,0,0,1,1,0,1,0,0
570000,35000,21.4,1197.0,83.1,5.0,5,0,0,1,1,0,1,0,0
325000,20000,23.95,998.0,67.05,5.0,6,0,0,1,1,0,1,0,0
975000,54000,16.0,1997.0,140.0,7.0,6,1,0,0,1,0,0,0,0
480000,60000,18.6,1197.0,81.83,5.0,7,0,0,1,1,0,1,0,0
185000,10300,22.74,796.0,47.3,5.0,8,0,0,1,1,0,1,0,0
1050000,50000,17.01,1582.0,126.2,5.0,7,1,0,0,1,0,0,0,0
760000,3000,21.01,1197.0,81.8,5.0,3,0,0,1,1,0,1,0,0
570000,5000,18.78,999.0,75.0,5.0,3,0,0,1,1,0,1,0,0
130000,145000,19.3,1248.0,0.0,5.0,16,0,0,1,1,0,1,0,0
700000,13000,21.4,1197.0,83.1,5.0,4,0,0,1,1,0,1,0,0
775000,30000,15.63,1499.0,110.4,5.0,7,0,0,1,1,0,0,0,0
750000,60000,14.49,2993.0,258.0,5.0,15,1,0,0,1,0,0,0,1
140000,100000,18.0,995.0,62.0,5.0,12,0,0,1,1,0,1,0,1
220000,40000,22.74,796.0,47.3,5.0,6,0,0,1,1,0,1,0,0
184000,15000,0.0,1086.0,62.1,5.0,9,0,0,1,1,0,1,0,0
210000,275000,19.3,1248.0,0.0,5.0,20,1,0,0,1,0,1,1,0
440000,50000,18.6,1197.0,81.83,5.0,5,0,0,1,1,0,1,0,1
650000,80000,21.19,1396.0,88.73,5.0,5,1,0,0,1,0,1,0,0
660000,50000,18.49,1493.0,100.0,7.0,5,1,0,0,1,0,0,0,0
380000,30000,21.94,1196.0,61.7,5.0,5,0,0,0,1,0,1,0,0
415000,125000,21.43,1364.0,87.2,5.0,10,1,0,0,1,0,1,0,1
225000,110000,19.81,1086.0,68.05,5.0,10,0,0,1,1,0,1,0,0
600000,30000,20.77,1248.0,88.76,7.0,9,1,0,0,1,0,1,0,1
620000,148000,20.77,1248.0,88.8,7.0,8,1,0,0,1,0,1,0,1
750000,35000,18.49,1493.0,100.0,7.0,6,1,0,0,1,0,1,0,0
400000,80000,18.9,1197.0,82.0,5.0,6,0,0,1,1,0,1,0,1
110000,110000,18.9,998.0,67.1,5.0,17,0,0,1,1,0,1,0,0
119000,95000,19.4,1405.0,70.0,5.0,10,1,0,0,1,0,1,0,1
600000,25000,25.8,1498.0,98.6,5.0,7,1,0,0,1,0,1,0,0
200000,80000,26.3,998.0,67.1,5.0,11,0,0,0,1,0,1,0,0
280000,60000,23.0,1248.0,88.7,5.0,8,1,0,0,1,0,1,0,1
375000,100000,15.0,1598.0,105.0,5.0,9,0,0,1,1,0,1,0,0
350000,50000,19.44,1198.0,67.0,7.0,6,0,0,1,1,0,1,0,0
620000,31000,25.4,1186.0,73.97,5.0,5,1,0,0,1,0,1,0,0
570000,120000,26.59,1248.0,74.0,5.0,5,1,0,0,1,0,1,0,0
290000,105000,19.3,1248.0,73.9,5.0,10,1,0,0,1,0,1,0,1
711000,120000,24.52,1248.0,88.5,7.0,6,1,0,0,1,0,1,0,0
370000,60000,22.9,1248.0,74.0,5.0,10,1,0,0,1,0,1,0,0
550000,15000,23.26,1197.0,88.5,5.0,2,0,0,1,1,0,1,0,0
325000,150000,18.6,1197.0,85.8,5.0,9,0,0,1,1,0,1,0,1
670000,93000,27.4,1498.0,98.63,5.0,4,1,0,0,1,0,1,0,0
385000,42000,19.81,1086.0,68.05,5.0,5,0,0,1,1,0,1,0,1
114999,80000,17.92,1086.0,62.1,5.0,14,0,0,1,1,0,1,0,1
200000,90000,17.92,1086.0,62.1,5.0,12,0,0,1,1,0,1,0,0
860000,6500,24.3,1248.0,88.5,5.0,3,1,0,0,1,0,0,0,0
