selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,company_name,no_of_years
600000,5000,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5.0,Hyundai,5
700000,25000,Petrol,Individual,Manual,First Owner,17.01,1591.0,121.4,5.0,Hyundai,7
560000,72000,Diesel,Dealer,Manual,First Owner,26.0,1498.0,98.6,5.0,Honda,8
565000,72000,Diesel,Dealer,Manual,First Owner,19.3,1248.0,0.0,5.0,Maruti,6
250000,80000,Diesel,Individual,Manual,First Owner,13.6,2523.0,63.0,7.0,Mahindra,17
409999,29000,Petrol,Individual,Manual,Second Owner,15.0,1598.0,103.5,5.0,Skoda,9
495000,56832,Diesel,Dealer,Manual,First Owner,19.87,1461.0,83.14,5.0,Nissan,6
470000,30528,Petrol,Dealer,Manual,First Owner,18.6,1197.0,81.86,5.0,Hyundai,8
350000,65285,Diesel,Dealer,Manual,First Owner,24.7,1498.0,98.63,5.0,Honda,9
1560000,20102,Diesel,Dealer,Manual,First Owner,13.68,2393.0,147.51,8.0,Toyota,2
480000,43000,Petrol,Dealer,Manual,First Owner,18.7,1199.0,88.7,5.0,Honda,7
270000,52380,Diesel,Dealer,Manual,First Owner,23.59,1364.0,67.04,5.0,Toyota,9
660000,74250,Diesel,Dealer,Manual,First Owner,21.0,1498.0,74.96,7.0,Mahindra,4
490000,57247,Petrol,Dealer,Automatic,First Owner,20.89,1197.0,81.8,5.0,Maruti,5
800000,52000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti,5
350000,47000,Petrol,Individual,Manual,Second Owner,16.95,1498.0,97.7,5.0,Nissan,11
170000,80000,Diesel,Individual,Manual,More than 2 owner,17.8,1399.0,68.0,5.0,Ford,11
125000,85000,Diesel,Individual,Manual,Second Owner,18.0,1248.0,75.0,5.0,Tata,11
400000,100000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,Maruti,10
250000,110000,Petrol,Individual,Manual,First Owner,16.95,1498.0,97.7,5.0,Nissan,11
190000,178000,Diesel,Individual,Manual,Second Owner,20.4,1248.0,91.7,5.0,Fiat,12
125000,120000,Petrol,Individual,Manual,More than 2 owner,19.7,796.0,46.3,5.0,Maruti,12
1950000,70000,Diesel,Individual,Manual,First Owner,16.3,1956.0,170.0,5.0,Jeep,5
1300000,120000,Diesel,Individual,Automatic,First Owner,12.8,1968.0,167.6,5.0,Audi,11
786000,155000,Diesel,Individual,Manual,More than 2 owner,12.8,2494.0,102.0,8.0,Toyota,12
335000,30000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,Maruti,7
114999,60000,Petrol,Individual,Manual,More than 2 owner,18.9,1061.0,67.0,5.0,Maruti,13
229999,70000,Diesel,Individual,Manual,More than 2 owner,22.07,1199.0,73.9,5.0,Volkswagen,10
731000,40000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,Hyundai,5
395000,120000,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.32,5.0,Hyundai,10
500000,120000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,Maruti,7
220000,50000,Petrol,Individual,Manual,More than 2 owner,21.1,814.0,55.2,5.0,Hyundai,8
240000,100000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.1,5.0,Ford,9
215000,120000,Diesel,Individual,Manual,More than 2 owner,23.0,1396.0,90.0,5.0,Hyundai,12
400000,90000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0,Maruti,10
191000,90000,Petrol,Individual,Manual,First Owner,19.0,998.0,67.1,5.0,Maruti,10
351000,100000,Diesel,Individual,Manual,Second Owner,14.0,2498.0,112.0,8.0,Mahindra,9
250000,20000,Petrol,Individual,Automatic,First Owner,21.9,624.0,37.48,4.0,Tata,7
210000,90000,Diesel,Individual,Manual,Second Owner,18.1,1493.0,110.0,5.0,Hyundai,13
300000,120000,Petrol,Individual,Manual,More than 2 owner,17.6,1496.0,88.7,5.0,Toyota,11
700000,35000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0,Ford,5
500000,120000,Diesel,Individual,Manual,Second Owner,11.8,1991.0,150.0,5.0,Hyundai,12
120000,120000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0,Maruti,20
850000,10000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.76,5.0,Hyundai,3
120000,100000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,0.0,5.0,Mahindra,28
770000,65000,Diesel,Individual,Manual,Second Owner,25.5,1498.0,98.6,5.0,Honda,5
245000,90000,Petrol,Individual,Manual,More than 2 owner,13.5,1799.0,130.0,5.0,Honda,15
250000,90000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,Maruti,10
651000,42323,Diesel,Dealer,Manual,First Owner,21.19,1396.0,88.76,5.0,Hyundai,6
480000,42462,Petrol,Dealer,Manual,First Owner,16.8,1497.0,116.3,5.0,Honda,9
470000,54723,Diesel,Dealer,Manual,First Owner,25.2,1248.0,74.0,5.0,Maruti,7
500000,30000,Diesel,Individual,Manual,First Owner,27.3,1498.0,98.6,5.0,Honda,6
1075000,42545,Diesel,Dealer,Automatic,First Owner,19.62,1998.0,190.0,5.0,BMW,11
690000,32000,Diesel,Dealer,Manual,First Owner,25.1,1248.0,88.5,5.0,Maruti,6
589000,41232,Diesel,Dealer,Manual,First Owner,19.3,1248.0,0.0,5.0,Maruti,5
589000,41232,Diesel,Dealer,Manual,First Owner,19.3,1248.0,0.0,5.0,Maruti,5
480000,20375,Petrol,Dealer,Manual,First Owner,20.89,1197.0,81.8,5.0,Maruti,4
450000,43978,Diesel,Dealer,Manual,Second Owner,28.4,1248.0,74.0,5.0,Maruti,9
770000,50000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti,4
445000,40200,Diesel,Dealer,Manual,First Owner,21.0,1498.0,74.96,7.0,Mahindra,7
700000,30000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,Hyundai,4
560000,90000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.8,7.0,Maruti,8
475000,48000,Diesel,Dealer,Manual,Second Owner,21.7,1498.0,98.96,5.0,Ford,9
465000,27233,Diesel,Dealer,Manual,First Owner,27.4,1498.0,98.63,5.0,Honda,8
520000,28832,Diesel,Dealer,Manual,First Owner,23.4,1248.0,74.0,5.0,Maruti,5
225000,35000,Petrol,Individual,Manual,First Owner,15.0,1368.0,90.0,5.0,Tata,11
700000,35000,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,7.0,Maruti,7
780000,40000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti,5
93150,80000,Petrol,Individual,Manual,Second Owner,17.7,1497.0,78.0,5.0,Honda,16
403000,30000,Diesel,Individual,Manual,Second Owner,17.21,1493.0,100.0,7.0,Mahindra,6
229999,50000,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,Hyundai,13
525000,40000,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5.0,Maruti,6
560000,25000,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,7.0,Maruti,8
830000,120000,Diesel,Individual,Manual,First Owner,15.1,2179.0,152.87,7.0,Mahindra,2
250000,60000,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5.0,Maruti,11
450000,110000,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,9.0,Mahindra,8
745000,67000,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,7.0,Mahindra,6
144000,50000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,Ford,12
120000,40000,Petrol,Individual,Manual,First Owner,18.2,1061.0,64.0,5.0,Maruti,14
300000,120000,Diesel,Individual,Manual,Second Owner,11.57,2179.0,138.1,7.0,Tata,14
52000,100000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0,Maruti,23
300000,98000,Diesel,Individual,Manual,First Owner,10.5,2179.0,120.0,8.0,Mahindra,19
270000,150000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,Mahindra,13
260000,38000,Diesel,Individual,Manual,First Owner,22.1,1248.0,74.0,5.0,Chevrolet,8
475000,120000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.05,5.0,Toyota,7
302000,103000,Diesel,Individual,Manual,More than 2 owner,20.0,1399.0,68.0,5.0,Ford,11
45000,60000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0,Maruti,28
775000,80000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti,5
700000,50000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,Maruti,7
530000,90000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,Maruti,8
869999,70000,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,5.0,Tata,5
155000,110000,Diesel,Individual,Manual,More than 2 owner,14.9,1991.0,112.2,5.0,Hyundai,16
550000,30000,Petrol,Individual,Automatic,First Owner,23.84,1199.0,83.83,5.0,Tata,3
600000,80000,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5.0,Maruti,6
430000,110000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,Maruti,10
246000,120000,Diesel,Individual,Manual,First Owner,18.8,1248.0,90.0,5.0,Tata,12
120000,120000,Petrol,Individual,Manual,More than 2 owner,17.3,993.0,60.0,5.0,Maruti,19
565000,70000,Petrol,Individual,Manual,Second Owner,18.6,1197.0,81.83,5.0,Hyundai,8
850000,60000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.76,5.0,Hyundai,4
160000,90000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,Maruti,16
325000,142500,Diesel,Individual,Manual,First Owner,19.5,1248.0,75.0,5.0,Fiat,8
450000,90000,Diesel,Individual,Manual,More than 2 owner,12.05,2179.0,120.0,8.0,Mahindra,11
310000,50000,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,5.0,Hyundai,7
250000,90000,Diesel,Individual,Manual,More than 2 owner,25.8,1498.0,98.6,5.0,Honda,9
420000,115000,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5.0,Maruti,7
330000,150000,Petrol,Individual,Automatic,Second Owner,15.0,1396.0,98.6,5.0,Hyundai,9
405000,68000,Petrol,Individual,Manual,Second Owner,20.4,1197.0,81.8,5.0,Maruti,7
400000,90000,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7.0,Mahindra,9
409999,110000,Petrol,Individual,Automatic,More than 2 owner,15.6,1497.0,116.3,5.0,Honda,12
500000,70000,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7.0,Mahindra,9
590000,80000,Diesel,Individual,Manual,More than 2 owner,15.1,2179.0,140.0,7.0,Mahindra,11
80000,118000,Petrol,Individual,Manual,First Owner,19.3,1248.0,0.0,5.0,Hyundai,16
135000,100000,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,Hyundai,15
70000,70000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,Maruti,18
45000,77000,Petrol,Individual,Manual,More than 2 owner,16.1,796.0,37.0,4.0,Maruti,18
650000,35500,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,Maruti,4
400000,17500,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,Maruti,4
350000,27000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti,5
550000,60000,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0,Hyundai,5
350000,25000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,Maruti,6
459999,80000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,Maruti,7
185000,60000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti,10
550000,38000,Diesel,Individual,Manual,First Owner,22.07,1199.0,73.9,5.0,Volkswagen,9
300000,100000,LPG,Individual,Manual,Second Owner,26.2,998.0,58.2,5.0,Maruti,10
175000,60000,Petrol,Individual,Manual,More than 2 owner,19.3,1248.0,0.0,5.0,Maruti,10
900000,110000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,8.0,Toyota,11
900000,92000,Diesel,Individual,Manual,First Owner,21.9,1498.0,98.6,7.0,Honda,6
550000,180000,Diesel,Individual,Manual,More than 2 owner,15.96,2523.0,62.1,9.0,Mahindra,10
625000,10000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5.0,Maruti,4
310000,35000,Petrol,Individual,Manual,Second Owner,24.7,796.0,47.3,5.0,Maruti,5
500000,35000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,Maruti,5
610000,23000,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5.0,Hyundai,6
150000,150000,Diesel,Individual,Manual,More than 2 owner,19.09,1396.0,69.0,5.0,Tata,10
480000,70000,Diesel,Individual,Manual,First Owner,24.4,1120.0,71.0,5.0,Hyundai,7
650000,40000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,Hyundai,5
290000,100000,Diesel,Individual,Manual,Second Owner,21.9,1396.0,90.0,5.0,Hyundai,10
300000,50000,Petrol,Individual,Manual,Second Owner,24.7,796.0,47.3,5.0,Maruti,5
270000,120000,Diesel,Individual,Manual,More than 2 owner,19.3,1248.0,73.9,5.0,Maruti,12
400000,60000,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.0,5.0,Hyundai,7
280000,28000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,Maruti,7
250000,60000,Petrol,Individual,Manual,More than 2 owner,17.5,1298.0,85.8,5.0,Maruti,13
495000,80000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,Maruti,10
3250000,12000,Diesel,Individual,Automatic,First Owner,10.91,3198.0,197.0,7.0,Ford,4
700000,4500,Petrol,Individual,Manual,First Owner,19.5,1199.0,88.76,5.0,Honda,3
310000,70000,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.0,5.0,Tata,9
650000,120000,Diesel,Individual,Manual,First Owner,19.87,1461.0,83.8,5.0,Renault,5
600000,80000,Petrol,Individual,Automatic,First Owner,19.0,1199.0,88.7,5.0,Honda,7
150000,150000,Diesel,Individual,Manual,More than 2 owner,11.57,2179.0,138.1,7.0,Tata,13
135000,120000,Petrol,Individual,Manual,First Owner,15.7,1390.0,75.0,5.0,Mahindra,13
650000,50000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,Maruti,8
550000,83000,Petrol,Individual,Manual,First Owner,16.8,1497.0,116.3,5.0,Honda,10
650000,20000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,Maruti,5
2900000,49000,Diesel,Individual,Automatic,First Owner,12.9,2755.0,174.5,7.0,Toyota,4
450000,6750,Petrol,Individual,Manual,First Owner,18.5,1198.0,86.8,5.0,Honda,5
650000,26000,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5.0,Maruti,7
430000,52000,Petrol,Individual,Manual,First Owner,17.0,1197.0,81.86,5.0,Hyundai,5
1143000,51000,Diesel,Individual,Automatic,First Owner,17.01,1582.0,126.2,5.0,Hyundai,5
700000,20000,Petrol,Individual,Automatic,First Owner,22.0,1197.0,81.8,5.0,Maruti,3
229999,18500,Petrol,Individual,Manual,First Owner,18.5,1197.0,85.8,5.0,Maruti,11
509999,142000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,Mahindra,5
670000,50478,Petrol,Individual,Manual,First Owner,15.85,1499.0,110.4,5.0,Ford,6
525000,9200,Petrol,Individual,Automatic,First Owner,23.84,1199.0,83.83,5.0,Tata,3
515000,40000,Diesel,Individual,Manual,First Owner,19.87,1461.0,83.8,5.0,Renault,6
630000,5000,Petrol,Individual,Manual,First Owner,21.01,1197.0,81.8,5.0,Maruti,2
270000,2300,Petrol,Individual,Manual,First Owner,22.7,799.0,53.64,5.0,Datsun,3
300000,40000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,Maruti,6
250000,119000,Diesel,Individual,Manual,First Owner,14.0,2489.0,95.0,8.0,Mahindra,10
90000,100000,Petrol,Individual,Manual,More than 2 owner,19.7,796.0,46.3,5.0,Maruti,17
750000,100000,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,Maruti,5
135000,50000,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,5.0,Maruti,13
275000,80000,Petrol,Individual,Manual,Second Owner,15.1,1196.0,73.0,5.0,Maruti,9
740000,15000,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,5.0,Tata,4
690000,1303,Petrol,Dealer,Manual,First Owner,17.8,1198.0,86.7,5.0,Honda,3
3975000,31800,Diesel,Dealer,Automatic,First Owner,17.01,1968.0,188.0,5.0,Audi,4
5150000,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487.0,214.56,5.0,Lexus,3
3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,5.0,Jaguar,5
4100000,17000,Petrol,Individual,Automatic,First Owner,9.5,3604.0,280.0,5.0,Jeep,5
1000000,4295,Petrol,Trustmark Dealer,Manual,First Owner,17.1,1496.0,105.5,5.0,Toyota,4
1000000,5229,Petrol,Trustmark Dealer,Manual,First Owner,17.1,1496.0,105.5,5.0,Toyota,4
550000,4701,Petrol,Trustmark Dealer,Manual,First Owner,20.7,1197.0,81.86,5.0,Hyundai,3
600000,6757,Petrol,Trustmark Dealer,Manual,First Owner,21.01,1197.0,81.8,5.0,Maruti,6
675000,28182,Petrol,Trustmark Dealer,Automatic,First Owner,14.3,1598.0,103.52,5.0,Skoda,6
950000,11533,Petrol,Trustmark Dealer,Manual,First Owner,14.23,1498.0,104.55,5.0,Nissan,3
850000,11688,Petrol,Trustmark Dealer,Manual,First Owner,17.8,1497.0,117.3,5.0,Honda,5
2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,5.0,Toyota,6
550000,57728,Petrol,Trustmark Dealer,Automatic,First Owner,14.53,1794.0,138.1,5.0,Toyota,10
925000,23712,Diesel,Trustmark Dealer,Manual,First Owner,28.09,1248.0,88.5,5.0,Maruti,4
625000,70670,Petrol,Trustmark Dealer,Automatic,First Owner,16.5,1499.0,110.0,5.0,Ford,7
200000,43381,Petrol,Dealer,Manual,Second Owner,22.74,796.0,47.3,5.0,Maruti,8
635000,79011,Petrol,Trustmark Dealer,Automatic,First Owner,18.0,1497.0,117.3,5.0,Honda,8
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5.0,Honda,6
425000,50000,Diesel,Individual,Manual,Second Owner,21.79,1248.0,88.73,5.0,Maruti,8
220000,40000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0,Maruti,11
590000,10000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,Hyundai,4
775000,35000,Diesel,Individual,Manual,First Owner,16.55,2498.0,105.0,6.0,Mahindra,5
350000,58500,Petrol,Individual,Manual,First Owner,18.5,1197.0,85.8,5.0,Maruti,7
575000,20000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5.0,Maruti,4
200000,43500,Petrol,Individual,Manual,Second Owner,18.06,1198.0,75.0,5.0,Nissan,11
1575000,30000,Diesel,Individual,Manual,First Owner,17.6,2179.0,153.86,7.0,Tata,4
600000,63000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,5.0,Ford,7
720000,35000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra,6
158000,110000,Diesel,Individual,Manual,Second Owner,19.09,1396.0,69.0,5.0,Tata,10
1575000,25000,Diesel,Individual,Manual,First Owner,17.6,2179.0,153.86,7.0,Tata,4
580000,30000,Petrol,Individual,Automatic,First Owner,17.36,1197.0,81.86,5.0,Hyundai,5
420000,50000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra,10
1200000,35000,Diesel,Individual,Manual,First Owner,17.3,1497.0,121.0,8.0,Mahindra,4
350000,30000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,Renault,4
650000,56000,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.3,5.0,Honda,8
400000,12700,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,Maruti,5
700000,35000,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,5.0,Tata,4
520000,30000,Petrol,Individual,Manual,First Owner,19.1,1197.0,82.0,5.0,Hyundai,5
450000,120000,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,9.0,Mahindra,10
850000,100000,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7.0,Tata,5
350000,34000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault,5
450000,56000,Diesel,Individual,Manual,First Owner,13.0,2489.0,95.0,8.0,Mahindra,11
165000,90000,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,5.0,Hyundai,14
160000,65000,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.1,5.0,Hyundai,12
300000,80000,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.0,7.0,Tata,11
550000,90000,Diesel,Individual,Manual,More than 2 owner,12.05,2179.0,120.0,8.0,Mahindra,10
285000,40000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti,7
850000,58000,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,5.0,Hyundai,6
700000,19100,Petrol,Individual,Manual,First Owner,19.0,1194.0,94.68,5.0,Ford,4
900000,25000,Petrol,Individual,Manual,First Owner,19.34,1462.0,103.0,7.0,Maruti,4
180000,49455,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,Maruti,17
220000,100000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,Hyundai,6
120000,120000,Diesel,Individual,Manual,First Owner,22.3,1248.0,74.0,5.0,Tata,9
220000,90000,Petrol,Individual,Manual,More than 2 owner,17.0,1197.0,80.0,5.0,Hyundai,12
420000,46815,Diesel,Individual,Manual,Second Owner,22.1,1248.0,76.9,5.0,Chevrolet,9
160000,110000,Diesel,Individual,Manual,First Owner,19.4,1405.0,70.0,5.0,Tata,9
250000,80000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,Hyundai,7
385000,100000,Diesel,Individual,Manual,More than 2 owner,20.77,1248.0,88.8,7.0,Maruti,9
318000,80000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.06,5.0,Maruti,8
480000,40000,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5.0,Hyundai,4
330000,70000,Petrol,Individual,Manual,More than 2 owner,23.1,998.0,67.04,5.0,Maruti,7
152000,80000,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,5.0,Tata,11
250000,40000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,Maruti,8
248000,80000,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,5.0,Tata,11
300000,60000,Petrol,Individual,Manual,Second Owner,18.06,1198.0,75.0,5.0,Nissan,11
550000,50000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,Hyundai,5
650000,30000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,Hyundai,6
445000,25000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,Hyundai,5
450000,334000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,7.0,Toyota,12
600000,100000,Diesel,Individual,Manual,First Owner,17.45,1493.0,100.0,7.0,Mahindra,6
495000,175000,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5.0,Renault,8
220000,65000,Petrol,Individual,Automatic,More than 2 owner,12.6,1586.0,103.3,5.0,Maruti,11
260000,65000,Petrol,Individual,Automatic,More than 2 owner,12.6,1586.0,103.3,5.0,Maruti,11
150000,90000,Petrol,Individual,Manual,First Owner,17.92,1086.0,62.1,5.0,Hyundai,13
200000,80000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,Ford,11
1465000,110000,Diesel,Individual,Manual,First Owner,16.36,2179.0,140.0,7.0,Mahindra,4
285000,80000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,0.0,5.0,Toyota,10
250000,60000,Petrol,Individual,Automatic,More than 2 owner,20.0,1339.0,108.5,5.0,Honda,14
310000,160000,Diesel,Individual,Manual,First Owner,14.95,2489.0,93.7,7.0,Mahindra,8
600000,100875,Diesel,Individual,Automatic,First Owner,11.79,2179.0,120.0,8.0,Mahindra,12
560000,20000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5.0,Maruti,4
500000,30000,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0,Maruti,6
270000,118000,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5.0,Hyundai,9
420000,69000,Diesel,Individual,Manual,More than 2 owner,22.32,1582.0,126.32,5.0,Hyundai,9
434999,25000,Petrol,Individual,Manual,Second Owner,20.85,1197.0,83.14,5.0,Maruti,7
400000,100000,Petrol,Individual,Automatic,First Owner,16.9,1197.0,81.86,5.0,Hyundai,7
470000,110000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,Maruti,7
480000,60000,Diesel,Individual,Manual,More than 2 owner,20.45,1461.0,83.8,5.0,Nissan,7
105000,128000,Petrol,Individual,Manual,First Owner,0.0,1086.0,62.0,5.0,Hyundai,14
325000,120000,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,5.0,Tata,5
280000,80000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,0.0,5.0,Toyota,10
